จังหวัด,อำเภอ,ตำบล,อาการ,ช่วงเวลา,จำนวนปฏิบัติการ
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,บาดเจ็บ,02:00 - 02:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,บาดเจ็บ,13:00 - 13:59,2
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,บาดเจ็บ,14:00 - 14:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,บาดเจ็บ,16:00 - 16:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,บาดเจ็บ,18:00 - 18:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,บาดเจ็บ,20:00 - 20:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองภัยศูนย์,บาดเจ็บ,00:00 - 00:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองภัยศูนย์,บาดเจ็บ,06:00 - 06:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองภัยศูนย์,บาดเจ็บ,13:00 - 13:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองภัยศูนย์,บาดเจ็บ,15:00 - 15:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองภัยศูนย์,บาดเจ็บ,17:00 - 17:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองสวรรค์,บาดเจ็บ,15:00 - 15:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หนองหว้า,บาดเจ็บ,19:00 - 19:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,หัวนา,บาดเจ็บ,13:00 - 13:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,โนนขมิ้น,บาดเจ็บ,11:00 - 11:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,โนนทัน,บาดเจ็บ,01:00 - 01:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,โนนทัน,บาดเจ็บ,13:00 - 13:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,โนนทัน,บาดเจ็บ,16:00 - 16:59,1
หนองบัวลำภู,เมืองหนองบัวลำภู,โนนทัน,บาดเจ็บ,18:00 - 18:59,1
หนองบัวลำภู,โนนสัง,กุดดู่,บาดเจ็บ,12:00 - 12:59,1
หนองบัวลำภู,โนนสัง,กุดดู่,บาดเจ็บ,15:00 - 15:59,1
หนองบัวลำภู,โนนสัง,กุดดู่,บาดเจ็บ,16:00 - 16:59,1
หนองบัวลำภู,โนนสัง,กุดดู่,บาดเจ็บ,19:00 - 19:59,1
หนองบัวลำภู,โนนสัง,บ้านถิ่น,บาดเจ็บ,03:00 - 03:59,1
หนองบัวลำภู,โนนสัง,บ้านถิ่น,บาดเจ็บ,07:00 - 07:59,2
หนองบัวลำภู,โนนสัง,บ้านถิ่น,บาดเจ็บ,15:00 - 15:59,1
หนองบัวลำภู,โนนสัง,ปางกู่,บาดเจ็บ,11:00 - 11:59,1
หนองบัวลำภู,โนนสัง,หนองเรือ,บาดเจ็บ,18:00 - 18:59,1
หนองบัวลำภู,โนนสัง,โคกม่วง,บาดเจ็บ,08:00 - 08:59,1
หนองบัวลำภู,โนนสัง,โคกม่วง,บาดเจ็บ,15:00 - 15:59,1
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,บาดเจ็บ,21:00 - 21:59,1
อำนาจเจริญ,ชานุมาน,ชานุมาน,บาดเจ็บ,08:00 - 08:59,1
อำนาจเจริญ,ชานุมาน,โคกก่ง,บาดเจ็บ,13:00 - 13:59,2
อำนาจเจริญ,ชานุมาน,โคกก่ง,บาดเจ็บ,14:00 - 14:59,1
อำนาจเจริญ,ชานุมาน,โคกสาร,บาดเจ็บ,14:00 - 14:59,1
อำนาจเจริญ,ปทุมราชวงศา,นาป่าแซง,บาดเจ็บ,16:00 - 16:59,1
อำนาจเจริญ,ปทุมราชวงศา,นาป่าแซง,บาดเจ็บ,23:00 - 23:59,1
อำนาจเจริญ,ปทุมราชวงศา,นาหว้า,บาดเจ็บ,17:00 - 17:59,1
อำนาจเจริญ,ปทุมราชวงศา,นาหว้า,บาดเจ็บ,23:00 - 23:59,1
อำนาจเจริญ,ปทุมราชวงศา,ลือ,บาดเจ็บ,11:00 - 11:59,1
อำนาจเจริญ,ปทุมราชวงศา,ลือ,บาดเจ็บ,18:00 - 18:59,1
อำนาจเจริญ,ปทุมราชวงศา,โนนงาม,บาดเจ็บ,16:00 - 16:59,1
อำนาจเจริญ,พนา,จานลาน,บาดเจ็บ,23:00 - 23:59,1
อำนาจเจริญ,พนา,ไม้กลอน,บาดเจ็บ,10:00 - 10:59,1
อำนาจเจริญ,ลืออำนาจ,ดงบัง,บาดเจ็บ,00:00 - 00:59,1
อำนาจเจริญ,ลืออำนาจ,ดงมะยาง,บาดเจ็บ,08:00 - 08:59,1
อำนาจเจริญ,ลืออำนาจ,เปือย,บาดเจ็บ,08:00 - 08:59,1
อำนาจเจริญ,ลืออำนาจ,เปือย,บาดเจ็บ,12:00 - 12:59,1
อำนาจเจริญ,ลืออำนาจ,เปือย,บาดเจ็บ,18:00 - 18:59,1
อำนาจเจริญ,ลืออำนาจ,แมด,บาดเจ็บ,15:00 - 15:59,1
อำนาจเจริญ,ลืออำนาจ,โคกกลาง,บาดเจ็บ,23:00 - 23:59,1
อำนาจเจริญ,หัวตะพาน,คำพระ,บาดเจ็บ,18:00 - 18:59,1
อำนาจเจริญ,หัวตะพาน,รัตนวารี,บาดเจ็บ,16:00 - 16:59,1
อำนาจเจริญ,หัวตะพาน,หัวตะพาน,บาดเจ็บ,08:00 - 08:59,1
อำนาจเจริญ,หัวตะพาน,เค็งใหญ่,บาดเจ็บ,12:00 - 12:59,1
อำนาจเจริญ,หัวตะพาน,โพนเมืองน้อย,บาดเจ็บ,00:00 - 00:59,1
อำนาจเจริญ,หัวตะพาน,โพนเมืองน้อย,บาดเจ็บ,20:00 - 20:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,นาผือ,บาดเจ็บ,17:00 - 17:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,นายม,บาดเจ็บ,15:00 - 15:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,นาหมอม้า,บาดเจ็บ,23:00 - 23:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,นาแต้,บาดเจ็บ,10:00 - 10:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,น้ำปลีก,บาดเจ็บ,03:00 - 03:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,น้ำปลีก,บาดเจ็บ,13:00 - 13:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,น้ำปลีก,บาดเจ็บ,15:00 - 15:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,03:00 - 03:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,08:00 - 08:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,09:00 - 09:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,10:00 - 10:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,11:00 - 11:59,2
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,13:00 - 13:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,16:00 - 16:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,17:00 - 17:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,บาดเจ็บ,23:00 - 23:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ปลาค้าว,บาดเจ็บ,01:00 - 01:59,2
อำนาจเจริญ,เมืองอำนาจเจริญ,ปลาค้าว,บาดเจ็บ,12:00 - 12:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ปลาค้าว,บาดเจ็บ,16:00 - 16:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ปลาค้าว,บาดเจ็บ,17:00 - 17:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ปลาค้าว,บาดเจ็บ,18:00 - 18:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,หนองมะแซว,บาดเจ็บ,02:00 - 02:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,หนองมะแซว,บาดเจ็บ,11:00 - 11:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ห้วยไร่,บาดเจ็บ,12:00 - 12:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ห้วยไร่,บาดเจ็บ,18:00 - 18:59,2
อำนาจเจริญ,เมืองอำนาจเจริญ,เหล่าพรวน,บาดเจ็บ,13:00 - 13:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,โนนหนามแท่ง,บาดเจ็บ,00:00 - 00:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ไก่คำ,บาดเจ็บ,13:00 - 13:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ไก่คำ,บาดเจ็บ,14:00 - 14:59,1
อำนาจเจริญ,เมืองอำนาจเจริญ,ไก่คำ,บาดเจ็บ,22:00 - 22:59,1
อำนาจเจริญ,เสนางคนิคม,หนองไฮ,บาดเจ็บ,01:00 - 01:59,2
อำนาจเจริญ,เสนางคนิคม,หนองไฮ,บาดเจ็บ,09:00 - 09:59,1
